Snowball Map,ID,Name,Opening Hours,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact Email,Contact Phone,Established,Estimated Employees,Business Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range
51791,334cd0d65490db8f,Japan Sushi,"Mon-Tue 11:30am-10:30pm, Wed Closed, Thu-Sun 11:30am-10:30pm",482 Bloor St W,Toronto,ON,M5S 1X8,Canada,Min,Kim,,,,,(416) 531-5426,1,js482bloor@yahoo.ca,Japanese,$$
51792,3355febf21811d43,May Sushi & Poke,"Mon-Fri 11am-10pm, Sat Noon-10pm, Sun Noon-9pm",8707 Dufferin St,Vaughan,ON,L4J 0A2,Canada,,,,,,,(905) 731-6116,0,,Japanese,
51793,3368cca7c068d2ea,M2GO by Mandarin,Daily 11am-9pm,4490 Fairview St,Burlington,ON,L7L 5P9,Canada,,,info@m2gobymandarin.com,,,,(905) 639-9999,0,info@m2gobymandarin.com,Vietnamese; Chinese,$
51794,3371bf22e422aff0,Ho Ho Chinese Restaurant,"Mon Closed, Tue-Thu 11:30am-7:30pm, Fri 11:30am-8pm, Sat 3pm-8pm, Sun 3:30pm-7:30pm",64 Van-Horne Ave,Dryden,ON,P8N 2B1,Canada,,,,,,,(807) 223-2888,0,,Chinese,$$
51795,3391d4d2a3e59f69,Phoenix Restaurant,Daily 8am-9pm,7155 Woodbine Ave,Markham,ON,L3R 1A3,Canada,,Body=Your%20name%3a%0a%0aphone%20number%3a%0a%0ayour%20question%3a,customerservice@phoenix-restaurant.ca?subject=note%20to%20your%20facebook%20page%20phoenix%20restaurant%20%e9%87%91%e9%b3%b3%e9%a4%90%e5%bb%b3&body=your%20name%3a%0a%0aphone%20number%3a%0a%0ayour%20question%3a,,,,(905) 940-1113,1,,Chinese,$
51796,339fb967315e2cb4,Hockey Sushi,,1102 Centre St,Vaughan,ON,L4J 3M8,Canada,de Ni,Kong,,,,,(905) 882-6663,1,,Japanese,$$
51797,33a19a332c374ce2,Taku Sushi & Ramen,"Mon Closed, Tue-Sun 11:30am-10pm",5259 Victoria Ave,Niagara Falls,ON,L2E 4E6,Canada,,,,,,,(905) 356-3407,0,,Japanese,$$
51798,33af5e3df6c1bad8,Di Bao Ming Yan NKS Banquet Hall,Daily 9am-10pm,8360 Kennedy Rd,Markham,ON,L3R 9W4,Canada,,,,,,,(905) 948-8668,0,,Chinese,$$
51799,33c892c8c8e4738e,Ginza sushi (Ample),,605 Rogers Rd,Toronto,ON,M6M 1B9,Canada,,,,,,,(416) 395-1835,0,,Japanese,
51800,33e0f7342e6d1271,Kam Yin Restaurant,"Mon 10am-9pm, Tue-Sat 10am-10pm, Sun 11am-9pm",450 Erb St W,Waterloo,ON,N2T 1H4,Canada,Ping,Wong,,,,,(519) 746-1903,1,,American; Chinese,$$
51801,33e943f220ce44d5,Sushi Hama,Daily 11:10am-9:30pm,12566 RR-50,Caledon,ON,L7E 1M7,Canada,Jay,Nguyen,,,,,(905) 857-2888,1,v.linh.foundation@gmail.com,Japanese,$$
51802,340942213a720e11,Kinkaku Izakaya,"Mon Closed, Tue-Thu 11:30am-3pm 4pm-9:30pm, Fri 11:30am-3pm 4pm-9:50pm, Sat Noon-9:50pm, Sun Noon-9pm",217 King St W,Kitchener,ON,N2G 1B1,Canada,Suijie,Tan,,,2016,,(519) 208-2688,1,kinkakuizakaya@hotmail.com,Japanese,$$$
51803,342159f622ab65ab,China Star,"Mon-Thu 11am-8:30pm, Fri 11am-9pm, Sat Noon-9pm, Sun Noon-8:30pm",728 Burloak Dr,Burlington,ON,L7L 0B1,Canada,Mark,Pam,,,,,(905) 631-6390,1,mychinastar218@gmail.com,Chinese,$
51804,342320476fd306ab,Sushi Paradise,Daily 11:30am-10pm,210 Glendale Ave,St Catharines,ON,L2T 3Y6,Canada,,,,,,,(905) 688-9012,0,,Japanese,$$
51805,343047a672a01800,Sun Hong BBQ,"Mon-Tue 11am-9pm, Wed Closed, Thu-Sun 11am-9pm",2037 Wyandotte St W,Windsor,ON,N9B 1J8,Canada,Siec Yim,Yeung,,,,,(519) 255-7808,1,,Chinese,$$
51806,346cc6f1aac84c28,Panda Wok,"Mon-Thu 11am-10pm, Fri 11am-11pm, Sat Noon-11pm, Sun Noon-10pm",462 Birchmount Rd,Toronto,ON,M1K 1N8,Canada,,,pandawokscarborough@gmail.com,,,,(416) 855-6696,0,pandawokscarborough@gmail.com,Indian; Chinese,$
51807,34912a87175a549e,Ming Star,"Mon 11am-7pm, Tue Closed, Wed-Sun 11am-7:30pm",23 Front St N,Trent Hills,ON,K0L 1L0,Canada,Yi,Liu,,,,,(705) 653-5500,1,,Chinese,$
51808,34995bebfc76a61c,Watami Sushi,"Mon Closed, Tue-Thu Noon-9pm, Fri-Sat Noon-10pm, Sun Noon-9pm",14 King St N,Waterloo,ON,N2J 2W7,Canada,,,king14north@yahoo.com,,,,(519) 954-8899,0,king14north@yahoo.com,Japanese,$$
51809,34b1a40d1b7f7810,FuZen,"Mon-Sat Noon-9pm, Sun 5pm-9pm",132 Front St E,Toronto,ON,M5A 1E2,Canada,,,,,,,(416) 363-0202,0,,Korean; Japanese,$$
51810,34b6941c280c080f,Sinaloa Factory,"Mon-Thu 2pm-6pm, Fri-Sun Closed",551 Danforth Ave,Toronto,ON,M4K 1P7,Canada,,,sinaloafactory2@gmail.com,,,,(416) 462-0000,0,sinaloafactory2@gmail.com,Southwestern; Mexican; Japanese,$
51811,34bd3e545a622f38,Tasty Crawfish,,6028 Yonge St,Toronto,ON,M2M 3W5,Canada,,,,,,,(647) 801-3338,0,,Chinese,
51812,34d144185317761b,Solo Sushi Ya,"Mon-Tue Closed, Wed-Fri Noon-3pm 5am-9:30pm, Sat-Sun 5pm-9:30pm",291 Davis Dr,Newmarket,ON,L3Y 2N6,Canada,Mansour,Mayali,,,,,(905) 898-6868,1,solosushiya@yahoo.ca,Japanese,$$
51813,3501036ddb05013a,Momiji Japanese Restaurant,"Mon 11:30am-10pm, Tue Closed, Wed-Fri 11:30am-10pm, Sat-Sun Noon-10pm",1801 Lakeshore Rd W,Mississauga,ON,L5J 1J6,Canada,,,momijiclarkson3@gmail.com,,,,(905) 823-8430,0,momijiclarkson3@gmail.com,Japanese,$$
51814,3501b00546e9558b,Yasu,"Mon-Thu 6pm-11pm, Fri-Sun 5pm-11:30pm",81 Harbord St,Toronto,ON,M5S 1G4,Canada,,,,,2014,,(416) 477-2361,0,toronto@yasu-sushibar.com,Japanese,$$$$
51815,3516d1abe6a37eb1,King's Noodle,"Mon-Tue 9am-9pm, Wed Closed, Thu-Sun 9am-9pm",296 Spadina Ave,Toronto,ON,M5T 2E7,Canada,,,,,,,(416) 598-1817,0,,Chinese,$
51816,35491482d80c0980,Chat Bar,"Mon-Thu 4pm-2am, Fri 3pm-2am, Sat-Sun Noon-2am",5312 Yonge St,Toronto,ON,M2N 5P9,Canada,,,,,,,(647) 508-5588,0,,Chinese,$$
51817,356f542799caae51,Chinese Food Gallery,"Mon-Thu 11:15am-11pm, Fri 11:15am-12:30am, Sat 3:30pm-12:30am, Sun 3pm-11pm",3828 Bloor St W,Toronto,ON,M9B 1K8,Canada,,,,,,,(416) 236-3838,0,,Chinese; Thai,$$
51818,35a1f0cfd44e0bc8,Buk Chang Dong Soon Tofu,Daily 11am-9pm,2450 Sheppard Ave E,Toronto,ON,M2J 1X1,Canada,,,yooeunchanoo1@gmail.com,,,,(416) 499-1500,0,,Korean; Japanese,$
51819,35b13879fe6cb393,Loi's Canton Kitchen Ltd,"Mon Closed, Tue-Sun 3pm-9pm",190 King St,West Nipissing,ON,P2B 1R7,Canada,Jim,Loi,,,,,(705) 753-9888,1,,Chinese,$$
51820,35b67569977c375b,Sizzling Wok,"Mon-Fri 11am-8pm, Sat 11am-6pm, Sun Noon-4:30pm",1349 Lasalle Blvd,Greater Sudbury,ON,P3A 1Z2,Canada,Jim,Deng,,,,,(705) 566-8118,1,,Chinese,$$
51821,35c768d401b36ff5,Top Food Asian Cuisine,Daily 11am-7pm,1 York Gate Blvd,Toronto,ON,M3N 3A1,Canada,,,,,,,(416) 665-6826,0,,Chinese,
51822,35cd5d68a5ddee61,GB Hand-Pulled Noodle,,1024 Gerrard St E,Toronto,ON,M4M 1Z5,Canada,,,,,,,(647) 342-8866,0,,Chinese,$$
51823,35f1091dd13db7cd,Mr Wok Chinese Restaurant,"Mon Closed, Tue-Sat 11am-8pm, Sun Noon-8pm",525 Highland Rd W,Kitchener,ON,N2M 5K1,Canada,Thuy,Nguyen,,,,,(519) 741-0922,1,mrwokkw@gmail.com,Chinese,$
51824,35f307a0785ea9c0,Hongs Chinese Restaurant,"Mon 3pm-8pm, Tue-Fri 11am-8pm, Sat 3pm-8pm, Sun 11am-8pm",351 Waterloo St,Wilmot,ON,N3A 1S6,Canada,,,,,,,(519) 662-1057,0,,Chinese,$$
51825,360cd64021621769,Thai Go,"Mon-Fri 10:30am-4pm, Sat-Sun Closed",1309 Carling Ave,Ottawa,ON,K1Z 0A5,Canada,,,,,,,(613) 761-6888,0,,Chinese; Thai,$$
51826,363a50f7868c7f24,Cupbop Plus,"Mon Closed, Tue 1pm-11:30pm, Wed-Fri Noon-11:30pm, Sat Noon-10:30pm, Sun Noon-11:30pm",1131 Richmond St,London,ON,N6A 3K6,Canada,,,gom7796@gmail.com,,,,(226) 663-3331,0,gom7796@gmail.com,Japanese; Chinese,$$
51827,3653ad5c452b4457,Providential 9,Daily 9am-10pm,8425 Woodbine Ave,Markham,ON,L3R 2P4,Canada,,,info@providential9.com,,,,(905) 305-1338,0,info@providential9.com,Cantonese; Chinese,$
51828,365601073358caf7,Sushi Azuki,"Mon-Tue Closed, Wed-Thu 3pm-8:30pm, Fri-Sat 11:30am-8:30pm, Sun 11:30am-7:30pm",184 Locke St S,Hamilton,ON,L8P 4B3,Canada,,,,,,,(365) 925-0115,0,,Japanese; Chinese,
51829,3657981d713b9c91,Harbour Delight,"Mon 11:30am-9:30pm, Tue Closed, Wed-Sun 11:30am-9:30pm",268 The Queensway S,Georgina,ON,L4P 2B3,Canada,,,,,,,(905) 535-3838,0,,Chinese; Thai,$$
51830,367ff5c843e54c4b,Iron Chef,Daily 11am-10pm,1116 Upper Sherman Ave,Hamilton,ON,L8W 3W1,Canada,Annie,Chang,,,,,(905) 389-2288,1,,Chinese,$$
51831,36988ed9c3864e35,Junction Food Co.,Daily 11am-11pm,545 Keele St,Toronto,ON,M6N 3E4,Canada,,,,,,,(437) 673-9386,0,,Japanese,$$
51832,369d6db57cfe5ef1,Dai Ichi Sushi Restaurant,"Mon Closed, Tue-Thu 11:30am-9pm, Fri 11:30am-9:30pm, Sat Noon-9:30pm, Sun Noon-8:30pm",3105 Winston Churchill Blvd,Mississauga,ON,L5L 5S3,Canada,Lorraine,Bradshaw,,,2001,,(905) 820-8869,1,daiichisushi@live.ca,Japanese,$$
51833,36a99821cc002bf3,Hot Impression,Daily 11:30am-11pm,5330 Yonge St,Toronto,ON,M2N 5P9,Canada,,,,,,,(647) 748-4646,0,,Chinese,$$
51834,36b9147320b64a3e,Sushi-Ya Japan,"Mon-Sat 11:30am-10pm, Sun 4pm-10pm",621 Dixon Rd,Toronto,ON,M9W 1H7,Canada,Lucy,Kim,,,,,(416) 249-9666,1,info@sushiyajapan.com,Japanese,$$
51835,36ce8a51c4bf752b,Phoenix Restaurant,Daily 8am-9pm,1 Raymerville Dr,Markham,ON,L3P 5J5,Canada,,,,,,,(905) 471-6536,0,,Chinese,$$
51836,36d47f0cb4c58922,In sushi,"Mon-Thu 11:30am-9:30pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9:30pm",1070 Innisfil Beach Rd,Innisfil,ON,L9S 4T9,Canada,,,,,2019,,(705) 294-3666,0,,Japanese,
51837,36d922c9091abbae,Japango,"Mon-Tue 4:30pm-9:45pm, Wed-Fri 11:30am-9:45pm, Sat 4:30pm-9:45pm, Sun Closed",122 Elizabeth St,Toronto,ON,M5G 1P5,Canada,Karen,Bu,,,,,(416) 599-5557,1,,Japanese; Thai,$$
51838,36eafa1b536f0dd7,Kyo Sushi,"Mon Closed, Tue-Sun Noon-9:20pm",2875 Lake Shore Blvd W,Toronto,ON,M8V 1J1,Canada,,,,,,,(416) 521-7288,0,,Japanese,$$
51839,36efddedca4445d7,Akane Sushi,"Mon-Thu 11:30am-10pm, Fri-Sat 11:30am-10:30pm, Sun 11:30am-10pm",6212 Yonge St,Toronto,ON,M2M 3X4,Canada,,,ichibancenterpoint@gmail.com,,,,(416) 226-5022,0,ichibancenterpoint@gmail.com,Japanese,$$
51840,36f94c58addf7aa0,Sichuan Flavor,,12 Lebreton St N,Ottawa,ON,K1R 7H2,Canada,,,,,,,(613) 240-3333,0,,Chinese,
51841,36fb22dade945dc5,Bao Shin To Go,,896 Burnhamthorpe Rd W,Mississauga,ON,L5C 2S3,Canada,Wendy,C,,,,,(905) 615-0501,1,,Chinese,$
51842,3712a036ebc72679,Kyoto,"Mon-Thu 10am-11pm, Fri-Sat 10am-11:30pm, Sun 10am-11pm",3883 Rutherford Rd,Vaughan,ON,L4L 9R8,Canada,Brenda,Lam,,,,,(905) 265-9988,1,kyotowebmaster@gmail.com,Korean; Japanese,$
51843,3742822dd0587d45,Goldenview Chinese Restaurant,"Mon-Thu 11am-10pm, Fri 11am-11pm, Sat 3pm-11pm, Sun 3pm-10pm",6675 Falconer Dr,Mississauga,ON,L5N 0C3,Canada,Christy,Su,,,,,(905) 821-1313,1,tonyliuhq@gmail.com,American; Chinese,$$
51844,375c545617958b04,Hong Ming BBQ,"Mon-Thu 11:30am-11:30pm, Fri-Sun 11:30am-Midnight",3636 Steeles Ave E,Markham,ON,L3R 1K9,Canada,,,,,,,(905) 604-1123,0,,Chinese,$
51845,37620715d7c61e7f,Margo Xpress,"Mon Closed, Tue-Thu Noon-8pm, Fri Noon-9pm, Sat 12:30pm-9pm, Sun Closed",1563 Bank St,Ottawa,ON,K1H 7Z3,Canada,,,,,,,(613) 421-4005,0,,Creole; Caribbean; Cajun,
51846,3772642b871f4fa1,Hinote,"Mon-Sat 11:30am-3pm 4pm-10pm, Sun Closed",720 Bristol Rd W,Mississauga,ON,L5R 4A3,Canada,Young,Hong,,,,,(905) 502-5520,1,contactus@hinotesushi.com,Japanese,$$
51847,37d338e49d2f7cbc,Golden Lechon,,125 Cross Ave,Oakville,ON,L6J 2W7,Canada,,,,,,, ,0,,Chinese,
51848,37d8aedb0c22bcdb,Miss Fu In Chengdu,Daily 11:30am-Midnight,637 Yonge St,Toronto,ON,M4Y 1Z5,Canada,,,,,,,(416) 792-5811,0,,Chinese,
51849,380032ff84777af2,Lucky Dragon,"Mon 4am-10pm, Tue-Thu Noon-10:30pm, Fri-Sat Noon-11:30pm, Sun 2:30am-10:30pm",3203 Dufferin St,Toronto,ON,M6A 2T2,Canada,,,,,,,(647) 926-0630,0,,Chinese; Thai,$
51850,381c45818a1015e2,Yokohama Ramen,Daily 11am-9pm,10909 Yonge St,Richmond Hill,ON,L4C 3E3,Canada,,,,,,,(905) 787-9853,0,,American; Japanese,$$
51851,381edb7c8a4c4b7a,Yi Jia Ren Si Fang Cai,"Mon-Tue 11:30am-9pm, Wed Closed, Thu-Sun 11:30am-9pm",1030 Adelaide St N,London,ON,N5Y 2M9,Canada,,,,,,,(519) 601-8868,0,,Chinese,
51852,387a72a9e09243b2,Golden Harvest Asian Cuisine,"Mon Closed, Tue 4pm-10pm, Wed-Sun 2pm-10pm",2146 Mountain Grove Ave,Burlington,ON,L7P 2J3,Canada,,,,,,,(905) 681-0883,0,,Chinese,$
51853,387d148fa6f10053,Sik-Fan-Lah! Dishes By Great Fountain Da Quan,,8 Glen Watford Dr,Toronto,ON,M1S 2C1,Canada,,,,,,,(416) 291-6688,0,,Chinese,
51854,389aedbbed1cab42,Bento Wok Express,"Mon Closed, Tue-Thu 11am-9pm, Fri 11am-10pm, Sat Noon-10pm, Sun Closed",480 Mapleton Ave,Barrie,ON,L4N 9C2,Canada,,,bentowokexpress.barrie@gmail.com,,,,(705) 728-6888,0,bentowokexpress.barrie@gmail.com,Japanese; Chinese,$
51855,389fac004733d7c5,Towa Restaurant,"Mon-Tue 11:30am-9pm, Wed Closed, Thu 4pm-9pm, Fri-Sun 11:30am-9pm",337 Sykes St S,Meaford,ON,N4L 1C5,Canada,,,,,,,(548) 877-0632,0,,Korean; Japanese,
51856,38a9fc0babf6b6c9,Potato Noodle Soup Of Bai,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",8333 Kennedy Rd,Markham,ON,L3R 4P8,Canada,,,,,,,(905) 604-6601,0,,Chinese,$
51857,38aa09b88ced14a5,Hey Sugar,Daily Noon-10pm,449 Dundas St W,Toronto,ON,M5T 1G8,Canada,,,,,,,(647) 748-0885,0,,Chinese,$$
51858,38ad0e9dfa1dbe14,South Garden Restaurant,"Mon-Thu 3pm-11pm, Fri-Sat 3pm-Midnight, Sun 3pm-10pm",1300 Garth St,Hamilton,ON,L9C 4L7,Canada,,,,,,,(905) 574-2911,0,,Cantonese; Chinese,$
51859,38bbc98d1593f479,Noodle To Go,"Mon 11:30am-9pm, Tue Closed, Wed-Sun 11:30am-9pm",3068 Mayfield Rd,Brampton,ON,L6Z 0E3,Canada,,,,,2012,,(905) 970-9988,0,,Chinese,$$
51860,38d9a0df4d63cb18,Choi's Sushi,"Mon-Tue 4pm-9pm, Wed-Fri 11am-9pm, Sat Noon-9pm, Sun Closed",402 Kerr St,Oakville,ON,L6K 3C1,Canada,,,,,,,(905) 338-1909,0,,Japanese,
51861,3928c7406448ac55,New Century Restaurant,Daily 9am-10:30pm,398 Ferrier St,Markham,ON,L3R 2Z5,Canada,,,,,,,(647) 483-9999,0,,Chinese,$$
51862,39377d4e39979f20,Jade YisKitchen,,5103 Kanata Ave,Ottawa,ON,K2K 0P1,Canada,,,,,,,(613) 592-2711,0,,Chinese,
51863,394be6363f681eb0,Sam Woo BBQ,Daily 10:30am-10pm,375 Bamburgh Cir,Toronto,ON,M1W 3Y1,Canada,,,samwooweb@gmail.com,,,,(416) 491-3034,0,samwooweb@gmail.com,Chinese,$$
51864,3953277fe9948fad,Tandoori Delights,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",780 Dundas St,Woodstock,ON,N4S 1E9,Canada,,,,,,,(519) 290-7770,0,,Indian; Chinese,$
51865,3953ba6929591cff,Lucky Chinese Food,Daily 3pm-10pm,919 Upper Paradise Rd,Hamilton,ON,L9B 2M9,Canada,,,,,,,(905) 389-2828,0,,Cantonese; Chinese,
51866,396487f470fa79bd,Cynthia's Paradise,"Mon-Thu 11:30am-9:30pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9:30pm",16715 Yonge St,Newmarket,ON,L3X 1X4,Canada,,,info@cynthiaschinese.com,,,,(905) 898-2888,0,info@cynthiaschinese.com,Korean; Japanese; Thai,$$
51867,39797bce1bcee2b8,Fat Boy Chinese BBQ,,5651 Steeles Ave E,Toronto,ON,M1V 5P6,Canada,,,,,,,(416) 293-9927,0,,Chinese,
51868,399b398d713f0541,Gar Won Chinese Restaurant,"Mon Closed, Tue-Thu 3pm-10pm, Fri-Sat 3pm-11pm, Sun 3pm-9pm",5709 Tecumseh Rd E,Windsor,ON,N8T 1E1,Canada,,,,,,,(519) 945-6888,0,,Chinese,$$$
51869,39aa1a3cd740f924,Bourbon St Grill,"Mon-Tue 11am-9pm, Wed 11am-8pm, Thu-Fri 11am-9pm, Sat 11am-6pm, Sun 11am-5pm",1 Eglinton Sq,Toronto,ON,M1L 2K1,Canada,,,,,,,(416) 285-8008,0,,Chinese,$
51870,39acdd13498bf006,Luo Luo Da Fang,Daily 11:30am-11:30pm,Silver Star Blvd,Toronto,ON,M1V 0E3,Canada,,,,,,,(416) 298-8188,0,,Chinese,
51871,39d1ba0ee3517e3a,Shanghai 360,,100 Bayshore Dr,Ottawa,ON,K2B 8C1,Canada,,,,,,,(613) 829-7491,0,,Chinese,$$
51872,39e4c9cd4bc6b533,Double Ming Chinese Dessert,,4186 Finch Ave E,Toronto,ON,M1S 4T5,Canada,,,,,,,(416) 335-0200,0,,Chinese,$
51873,39e8f5131c2890dd,Hotopia SiChuan Cuisine,Daily Noon-9:30pm,25 Spring Garden Ave,Toronto,ON,M2N 3G1,Canada,,,,,2017,,(416) 551-8832,0,,Szechuan; Chinese,$$
51874,3a179dc940b4e0aa,Mean Bao,,65 Front St W,Toronto,ON,M5J 1E6,Canada,,,meanbaotoronto@gmail.com,,,,(647) 493-1438,0,meanbaotoronto@gmail.com,Chinese,
51875,3a220a46f3802c43,Sushi Baeru,Daily 11am-8pm,3322 Bur Oak Ave,Markham,ON,L6B 1P4,Canada,,,sushibaeru@gmail.com,,,,(416) 800-3314,0,sushibaeru@gmail.com,Japanese,
51876,3a23845cac5a6863,The Villa,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun 11am-10pm",813 Dundas St W,Whitby,ON,L1N 2N6,Canada,,,thevillasushi@gmail.com,,,,(905) 668-1688,0,thevillasushi@gmail.com,Japanese,$$
51877,3a9891b28112784c,Fisherman Lobster King,"Mon-Fri 9am-2am, Sat-Sun 10am-2am",2900 Warden Ave,Toronto,ON,M1W 2S8,Canada,,,,,,,(416) 756-7273,0,,Cantonese,$$
51878,3aaf06cd5698feb8,Caribbean Heat 3,Daily 11:30am-11pm,2356 Finch Ave W,Toronto,ON,M9M 2C7,Canada,,,,,,,(647) 288-0801,0,,Caribbean; Chinese,$
51879,3b4a9d1115b4e3b0,Donlands Garden Chinese Restaurant,"Mon-Tue 3pm-9pm, Wed Closed, Thu-Sun 3pm-9pm",348 Donlands Ave,Toronto,ON,M4J 3S1,Canada,,,,,,,(647) 347-4443,0,,Chinese; Thai,$$
51880,3b6ca13f1f32a81c,Gourmet Vegetarian Restaurant,Daily 11am-8pm,280 W Beaver Creek Rd,Richmond Hill,ON,L4B 3Z1,Canada,,,,,,,(905) 886-0680,0,,Cantonese,$$
51881,3b8f244a96794daa,Cafe le Majestik,"Mon 9am-9pm, Tue Closed, Wed-Sun 9am-9pm",2900 Markham Rd,Toronto,ON,M1X 1E6,Canada,,,,,,,(416) 298-8886,0,,Chinese,$
51882,3bc211bd5a228b4d,Do Eat Sushi,"Mon 11am-9pm, Tue Closed, Wed-Sun 11am-9pm",43 Main St E,Grimsby,ON,L3M 1M7,Canada,Emanual,Medeiros,,,,,(905) 945-0888,1,,Japanese; Chinese,$$
51883,3bc75256e7532632,New Fusion Chinese Restaurant Xin Yuan,,7 William Graham Dr,Aurora,ON,L4G 3G3,Canada,,,,,,,(905) 727-7227,0,,Chinese,$
51884,3bd1e113f38c84b4,The Village,"Mon Closed, Tue-Sun 11:30am-10pm",3073 Hurontario St,Mississauga,ON,L5A 2G9,Canada,,,,,,,(905) 848-0444,0,,Indian; Chinese,$
51885,3bf9045a1a5b4d19,Bourbon Street Grill,"Mon-Fri 11am-9pm, Sat-Sun 11am-6pm",5000 HWY-7,Markham,ON,L3R 4M9,Canada,,,,,,,(905) 479-3329,0,,Caribbean; Cajun,$
51886,3c26620dcb57cf25,Dragon City Chinese Restaurant,"Mon-Thu 11am-8:30pm, Fri 11am-9:30pm, Sat Noon-9:30pm, Sun Noon-8:30pm",130 Cedar St,Cambridge,ON,N1S 1W4,Canada,Sum,Cheng,,,,,(519) 623-0001,1,,Chinese,$$
51887,3c2ee07b5e277658,YunShang Rice Noodle,Daily 11am-11pm,4186 Finch Ave E,Toronto,ON,M1S 4T5,Canada,Jane,D,,,2016,,(416) 298-4567,1,,Chinese,$$
51888,3c4ee7a43323c3bd,Golden City Restaurant,"Mon Closed, Tue-Sun 4pm-8pm",439 Main St S,South Huron,ON,N0M 2N0,Canada,,,,,,,(519) 235-0464,0,,Chinese,
51889,3c847670eac88787,Sushi 88,"Mon Closed, Tue-Sun 4:30pm-9pm",690 Somerset St W,Ottawa,ON,K1R 6P4,Canada,Bob,Leung,,,,,(613) 233-3288,1,sushi88ottawa@gmail.com,Japanese,$$
51890,3c8ef7ad3365d384,Nations,"Mon-Thu 9am-8:20pm, Fri-Sun 9am-8:45pm",7600 Weston Rd,Vaughan,ON,L4L 8B7,Canada,,,,,,,(905) 856-1988,0,cs_m@nationsfreshfoods.ca,Chinese; Thai,$
51891,3c9c0d568fca2689,Kawa Sushi Express,,451 Church St,Toronto,ON,M4Y 2C5,Canada,,,,,,,(416) 921-2888,0,,Japanese,$$
51892,3ca019022e1001b8,Tang Chinese Cuisine,Daily 11am-10pm,216 Glenridge Ave,St Catharines,ON,L2T 3J8,Canada,Ziwen,L,,,2010,,(905) 688-5888,1,,Chinese,$
51893,3cb3279d9dd21f21,Tokyo Sushi,"Mon Noon-10pm, Tue 4pm-10pm, Wed-Sat Noon-10pm, Sun Noon-9:30pm",751 The Queensway,Toronto,ON,M8Z 1M8,Canada,,,,,,,(647) 351-2928,0,,Japanese,$$
51894,3cdddc4e3596016a,Sushi&Bowl,"Mon 11am-10pm, Tue Closed, Wed-Sun 11am-10pm",120 Atlantic Ave,Toronto,ON,M6K 1X9,Canada,,,,,,,(647) 343-7655,0,,Japanese,$$
51895,3ce0bb4300dd3aa3,Li's Braised Chicken,"Mon-Fri 11am-9pm, Sat 11am-8pm, Sun 11am-9pm",4750 Yonge St,Toronto,ON,M2N 0J6,Canada,,,,,,,(437) 225-1308,0,,Chinese,$
51896,3d1d105f553214a8,Mr. Yin Restaurant,"Mon-Tue 11am-10pm, Wed Closed, Thu-Sun 11am-10pm",150 University Ave W,Waterloo,ON,N2L 3E4,Canada,Cheng,Y,,,2018,,(519) 729-6661,1,,Chinese,$$
51897,3d1ef3e15d6019cb,Gourmet Sushi,"Mon-Wed 4pm-11pm, Thu-Sat 2pm-11pm, Sun 4pm-11pm",206 Dalhousie St,Ottawa,ON,K1N 7C8,Canada,,,,,,,(613) 860-0908,0,,Japanese,
51898,3d22c60f6c71c634,Hana Ramen,Daily 11am-10pm,1891 Kennedy Rd,Toronto,ON,M1P 2L9,Canada,,,,,,,(416) 299-8588,0,,Japanese,
51899,3d2ecf1dc27fbf92,Wow Bao,,3757 Keele St,Toronto,ON,M3J 1N4,Canada,,,,,,,(416) 638-0077,0,,Chinese,
51900,3d6ef7f633be9365,YunShang Rice Noodle - Aurora,,Bayview Ave,Aurora,ON,L4G 3L4,Canada,Hugo,L,,,2012,,(905) 841-1112,1,,Chinese,$$
51901,3d74056a1bd2659a,Wikki Hut,,509 Bayfield St,Barrie,ON,L4M 4Z8,Canada,,,,,,,(705) 733-8866,0,,Vietnamese; Chinese; Thai,$
51902,3d8715455800a362,Impression 1915,,189 Dundas St W,Toronto,ON,M5G 1C7,Canada,,,,,,,(416) 901-4288,0,,Chinese,
51903,3d90f0fdadcb73e3,Buffet Garden,"Mon-Thu 10:30am-10pm, Fri-Sat 10:30am-10:30pm, Sun 10:30am-10pm",365 N Front St,Belleville,ON,K8P 5A5,Canada,John,Ke,,,,,(613) 967-7888,1,,Chinese,$$
51904,3da67d51b88497ee,MeNami,"Mon Closed, Tue-Thu 5pm-1am, Fri 5pm-2am, Sat Noon-2am, Sun Noon-Midnight",5469 Yonge St,Toronto,ON,M2N 5S1,Canada,,,hjchae2008@hotmail.com,,,,(416) 229-6191,0,hjchae2008@hotmail.com,Japanese,$$
51905,3da7e85c342676e0,Sunny Restaurant Inc,"Mon-Tue Closed, Wed-Sun 2pm-8pm",5294 Main St,Clarington,ON,L0B 1M0,Canada,Rong,Liu,,,,,(905) 983-9291,1,oronofarmersmarket2023@gmail.com,Chinese,$$
